latitude,longitude,indexmatch,rownum,last_name,dist,county,delegate,hb0980,track,nimsp_candidate_id,full_name,id,first_name,middle_name,district,district_padded,sort1,state,votesmart_id,party,email,all_ids/0,all_ids/1,leg_id,active,transparencydata_id,nickname,photo_url,url,country,created_at,level,nimsp_id,phone,offices/0/address,suffixes,all_ids/2,twitter
38.9833153,-77.12050559,16,35,Korman,16,Montgomery,"Korman, Marc",YEA,f,,Marc Korman,MDL000657,Marc,,16,016,16,md,,Democrat,Marc.Korman@house.state.md.us,MDL000657,,MDL000657,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/korman01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=korman01&stab=01,,1/14/2015 21:51:00,,,410-841-3649,"210 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",,,mkorman
38.99611409,-77.21112409,16,36,Frick,16,Montgomery,"Frick, C. William",YEA,f,,C. William Frick,MDL000277,C. William,,16,016,16,md,101240,Democrat,bill.frick@house.state.md.us,MDL000277,MDL000510,MDL000277,TRUE,2bae3e7eaa8d42018622026d8d7332d6,,http://mgaleg.maryland.gov/2015RS/images/frick.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=frick&stab=01,us,8/27/2010 22:54:00,state,,410-841-3454,"350 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3457",,,billfrick
39.10385473,-77.17566784,17,37,Gilchrist,17,Montgomery,"Gilchrist, Jim",YEA,f,92309,James W. Gilchrist,MDL000281,James,W,17,017,17,md,36271,Democrat,jim.gilchrist@house.state.md.us,MDL000281,MDL000514,MDL000281,TRUE,a91367456ee64b21b87e7ed05afc3ce4,,http://mgaleg.maryland.gov/2015RS/images/gilchrist.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=gilchrist&stab=01,us,8/27/2010 22:54:00,state,5296,410-841-3744,"219 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3057",,,
39.13619383,-77.21605887,17,38,Platt,17,Montgomery,"Platt, Andrew",YEA,f,,Andrew Platt,MDL000644,Andrew,,17,017,17,md,,Democrat,Andrew.Platt@house.state.md.us,MDL000644,,MDL000644,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/platt01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=platt01&stab=01,,1/14/2015 21:51:00,,,410-841-3037,"220 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",,,PlattforMD
39.07534385,-77.14308312,17,39,Barve,17,Montgomery,"Barve, Kumar P.",YEA,f,92169,Kumar P. Barve,MDL000244,Kumar,P,17,017,17,md,6104,Democrat,kumar.barve@house.state.md.us,MDL000244,MDL000477,MDL000244,TRUE,c9c64b58dc0848369c43836214c97a8e,,http://mgaleg.maryland.gov/2015RS/images/barve.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=barve&stab=01,us,8/27/2010 22:54:00,state,1436,410-841-3990,"251 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3850",,,KumarBarve
38.99809209,-77.06563334,18,40,Carr,18,Montgomery,"Carr, Alfred C., Jr.",YEA,c,,Alfred C. Carr Jr.,MDL000260,Alfred,C,18,018,18,md,66414,Democrat,fred.carr@house.state.md.us,MDL000260,MDL000491,MDL000260,TRUE,9b633074dd504a4b9fc745e4c580de83,,http://mgaleg.maryland.gov/2015RS/images/carr.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=carr&stab=01,us,8/27/2010 22:54:00,state,,410-841-3638,"222 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3053",Jr.,,alfredcarr
39.02273275,-77.04730283,18,41,Gutierrez,18,Montgomery,"Gutierrez, Ana Sol",YEA,c,92333,Ana Sol Gutierrez,MDL000284,Ana Sol,,18,018,18,md,19375,Democrat,na.gutierrez@house.state.md.us,MDL000284,MDL000518,MDL000284,TRUE,ea0889147aaf425996e6e9d0ada5a7da,,http://mgaleg.maryland.gov/2015RS/images/gutierrez.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=gutierrez&stab=01,us,8/27/2010 22:54:00,state,3496,410-841-3181,"404 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3232",,,asolg
39.03916729,-77.08251296,18,42,Waldstreicher,18,Montgomery,"Waldstreicher, Jeff",YEA,c,92617,Jeffrey D. Waldstreicher,MDL000373,Jeffrey,D,18,018,18,md,68561,Democrat,jeff.waldstreicher@house.state.md.us,MDL000373,MDL000603,MDL000373,TRUE,8a75204891b9483a888fdc9b9fea0c07,,http://mgaleg.maryland.gov/2015RS/images/waldstreicher.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=waldstreicher&stab=01,us,8/27/2010 22:54:00,state,8834,410-841-3130,"414 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3233",,,jwaldstreicher
39.0876531,-77.05903736,19,43,Cullison,19,Montgomery,"Cullison, Bonnie",YEA,c,,Bonnie L. Cullison,MDL000393,Bonnie,L,19,019,19,md,125776,Democrat,bonnie.cullison@house.state.md.us,MDL000393,MDL000499,MDL000393,TRUE,7dabc4da4cc74775aefd1d5f7e517295,,http://mgaleg.maryland.gov/2015RS/images/cullison.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=cullison&stab=01,us,1/14/2011 22:24:00,state,,410-841-3883,"350 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3882",,,Del_Cullison
39.11759043,-77.1062308,19,44,Kramer,19,Montgomery,"Kramer, Benjamin F.",YEA,c,92414,Benjamin F. Kramer,MDL000311,Benjamin,F,19,019,19,md,68569,Democrat,benjamin.kramer@house.state.md.us,MDL000311,MDL000544,MDL000311,TRUE,9514291b52e744bea57b190b0202734e,,http://mgaleg.maryland.gov/2015RS/images/kramer b.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=kramer%20b&stab=01,us,8/27/2010 22:54:00,state,8835,410-841-3485,"226 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3875",,,
39.14990924,-77.13197902,19,45,Morales,19,Montgomery,"Morales, Marice",YEA,c,,Marice Morales,MDL000635,Marice,,19,019,19,md,,Democrat,Marice.Morales@house.state.md.us,MDL000635,,MDL000635,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/morales01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=morales01&stab=01,,1/14/2015 21:51:00,,,410-841-3528,"225 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",,,Marice_Morales
39.02591517,-76.99392035,20,49,Smith,20,Montgomery,"Smith, William C., Jr.",YEA,f,,"William C. Smith, Jr.",MDL000623,William C,,20,020,20,md,,Democrat,Will.Smith@house.state.md.us,MDL000623,MDL000707,MDL000623,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/smith01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=smith01&stab=01,,1/14/2015 21:51:00,,,410-841-3493,"224 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",Jr.,,Willcsmithjr
38.99548695,-77.01132064,20,50,Moon,20,Montgomery,"Moon, David",YEA,c,,David Moon,MDL000645,David,,20,020,20,md,,Democrat,David.Moon@house.state.md.us,MDL000645,,MDL000645,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/moon01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=moon01&stab=01,,1/14/2015 21:51:00,,,410-841-3474,"220 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",,,DavidMoon2014
39.05888296,-76.99078518,20,51,Hixson,20,Montgomery,"Hixson, Sheila E.",YEA,f,92359,Sheila E. Hixson,MDL000293,Sheila,E,20,020,20,md,6161,Democrat,sheila.hixson@house.state.md.us,MDL000293,MDL000526,MDL000293,TRUE,0f200593904c43268c7afdf3d6ee5285,,http://mgaleg.maryland.gov/2015RS/images/hixson.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=hixson&stab=01,us,8/27/2010 22:54:00,state,1467,410-841-3469,"131 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",,,delsheilahixson
39.09157315,-76.87420873,21,52,Pena-Melnyk,21,Prince George's & Anne Arundel,"Pena-Melnyk, Joseline A.",YEA,f,92511,Joseline A. Pena-Melnyk,MDL000341,Joseline,A,21,021,21,md,68578,Democrat,joseline.pena.melnyk@house.state.md.us,MDL000341,MDL000574,MDL000341,TRUE,b3a611ddd2e740b88c39045d4d4b43da,,http://mgaleg.maryland.gov/2015RS/images/pena.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=pena&stab=01,us,8/27/2010 22:54:00,state,8839,410-841-3502,"425 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 410-841-3342 | 301-858-3342",,,penamelnykformd
39.03655129,-76.91949533,21,53,Frush,21,Prince George's & Anne Arundel,"Frush, Barbara",YEA,c,92300,Barbara A. Frush,MDL000278,Barbara,A,21,021,21,md,6145,Democrat,barbara.frush@house.state.md.us,MDL000278,MDL000511,MDL000278,TRUE,80bb660c05734ea99fa8b395e7580153,,http://mgaleg.maryland.gov/2015RS/images/frush.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=frush&stab=01,us,8/27/2010 22:54:00,state,1457,410-841-3114,"364 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 410-841-3116 | 301-858-3116",,,delegate61hotma
39.06912145,-76.7436907,21,54,Barnes,21,Prince George's & Anne Arundel,"Barnes, Ben",YEA,f,92167,Benjamin S. Barnes,MDL000241,Benjamin,S,21,021,21,md,65935,Democrat,ben.barnes@house.state.md.us,MDL000241,MDL000476,MDL000241,TRUE,a585f9d6f8cc40b79ac25773bc79e12d,,http://mgaleg.maryland.gov/2015RS/images/barnes.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=barnes&stab=01,us,8/27/2010 22:54:00,state,8448,410-841-3046,"151 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 410-841-3346 | 301-858-3346",,,
39.00382022,-76.84465068,22,55,Washington,22,Prince George's,"Washington, Alonzo T.",YEA,f,,Alonzo T. Washington,MDL000605,Alonzo,T.,22,022,22,md,,Democrat,nzo.washington@house.state.md.us,MDL000605,,MDL000605,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/washington a.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=washington%20a&stab=01,,1/7/2013 18:34:00,,,410-841-3652,"205 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3699",,,DelegateATW
38.96131532,-76.93139899,22,56,Healey,22,Prince George's,"Healey, Anne",YEA,c,92351,Anne Healey,MDL000290,Anne,,22,022,22,md,6158,Democrat,nne.healey@house.state.md.us,MDL000290,MDL000524,MDL000290,TRUE,c6604976d58e459baf7f1edc90287737,,http://mgaleg.maryland.gov/2015RS/images/healey.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=healey&stab=01,us,8/27/2010 22:54:00,state,1464,410-841-3961,"361 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3223",,,
38.98234657,-76.88274097,22,57,Gaines,22,Prince George's,"Gaines, Tawanna P.",YEA,f,92302,Tawanna P. Gaines,MDL000279,Tawanna,P,22,022,22,md,36524,Democrat,wanna.gaines@house.state.md.us,MDL000279,MDL000512,MDL000279,TRUE,97a70e8082b84d729ffeccf97c2b261f,,http://mgaleg.maryland.gov/2015RS/images/gaines.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=gaines&stab=01,us,8/27/2010 22:54:00,state,5331,410-841-3058,"363 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3119",,,
39.02854018,-76.80265997,23A,106,Valentino-Smith,23A,Prince George's,"Valentino-Smith, Geraldine",YEA,c,,Geraldine Valentino-Smith,MDL000413,Geraldine,,23A,23A,23,md,75691,Democrat,geraldine.valentino.smith@house.state.md.us,MDL000413,MDL000599,MDL000413,TRUE,e6e1e111e37c416894306b032fdd1f1f,,http://mgaleg.maryland.gov/2015RS/images/valentino.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=valentino&stab=01,us,1/14/2011 22:24:00,state,,410-841-3101,"427 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3294",,,
38.79988414,-76.7520575,23B,107,Holmes,23B,Prince George's,"Holmes, Marvin E., Jr.",YEA,c,80716,Marvin E. Holmes Jr.,MDL000294,Marvin,E,23B,23B,23,md,19380,Democrat,rvin.holmes@house.state.md.us,MDL000294,MDL000528,MDL000294,TRUE,435d7e17a3ca49e1974833fedfa2c8a3,,http://www.msa.md.gov/msa/mdmanual/06hse/images/1198-1-216c.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=holmes&stab=01,us,8/27/2010 22:54:00,state,3498,410-841-3310,"313 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",Jr.,,MarvinEHolmesJr
38.91652518,-76.72825743,23B,108,Vallario,23B,Prince George's,"Vallario, Joseph F., Jr.",YEA,c,,"Joseph F. Vallario, Jr.",MDL000659,Joseph F,,23B,23B,23,md,,Democrat,joseph.vallario@house.state.md.us,MDL000659,,MDL000659,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/vallario.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=vallario&stab=01,,1/14/2015 21:51:00,,,410-841-3488,"101 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3495",Jr.,,
38.96366669,-76.79509866,24,58,Howard,24,Prince George's,"Howard, Carolyn J. B.",YEA,f,92369,Carolyn J.B. Howard,MDL000295,Carolyn,J.B.,24,024,24,md,6163,Democrat,carolyn.howard@house.state.md.us,MDL000295,MDL000530,MDL000295,TRUE,e8b34c0d3a7b4c769bb2a28808becc68,,http://mgaleg.maryland.gov/2015RS/images/howard.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=howard&stab=01,us,8/27/2010 22:54:00,state,1468,410-841-3919,"301 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",,,carolynjbhoward
38.87677036,-76.90959336,24,59,Vaughn,24,Prince George's,"Vaughn, Michael L.",YEA,f,92615,Michael L Vaughn,MDL000372,Michael,L,24,024,24,md,36240,Democrat,michael.vaughn@house.state.md.us,MDL000372,MDL000601,MDL000372,TRUE,be975ee5c58047a58dc6c518a299fcb5,,http://mgaleg.maryland.gov/2015RS/images/vaughn.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=vaughn&stab=01,us,8/27/2010 22:54:00,state,5290,410-841-3691,"423 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3055",,,
38.91579978,-76.83628181,24,60,Barron,24,Prince George's,"Barron, Erek L.",YEA,f,,"Barron, Erek L.",MDL000668,Erek L.,,24,024,24,md,,Democrat,Erek.Barron@house.state.md.us,MDL000668,MDL000705,MDL000668,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/barron01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=barron01&stab=01,,1/14/2015 21:51:00,,,410-841-3692,"207 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",,,erekbarron
38.85613652,-76.79546288,25,61,Davis,25,Prince George's,"Davis, Dereck E.",YEA,f,92255,Dereck E Davis,MDL000267,Dereck,E,25,025,25,md,6128,Democrat,dereck.davis@house.state.md.us,MDL000267,MDL000500,MDL000267,TRUE,1040b38f972d4c2093136f1b019e806a,,http://mgaleg.maryland.gov/2015RS/images/davis d.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=davis%20d&stab=01,us,8/27/2010 22:54:00,state,1449,410-841-3519,"231 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3558",,,
38.86382442,-76.85866026,25,62,Angel,25,Prince George's,"Angel, Angela",YEA,f,,"Angel, Angela",MDL000663,Angela,,25,025,25,md,,Democrat,Angela.Angel@house.state.md.us,MDL000663,,MDL000663,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/angel01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=angel01&stab=01,,1/14/2015 21:51:00,,,410-841-3707,"216 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",,,Angel4Dist25
38.79919438,-76.88094202,25,63,Barnes,25,Prince George's,"Barnes, Darryl",YEA,f,,"Barnes, Darryl",MDL000664,Darryl,,25,025,25,md,,Democrat,Darryl.Barnes@house.state.md.us,MDL000664,,MDL000664,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/barnes02.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=barnes02&stab=01,,1/14/2015 21:51:00,,,410-841-3557,"206 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",,,
38.66714107,-77.04500733,26,64,Walker,26,Prince George's,"Walker, Jay",YEA,f,92618,Jay Walker,MDL000374,Jay,,26,026,26,md,68581,Democrat,jay.walker@house.state.md.us,MDL000374,MDL000604,MDL000374,TRUE,9488335e0c6b431ba7e255e4258159a4,,http://mgaleg.maryland.gov/2015RS/images/walker.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=walker&stab=01,us,8/27/2010 22:54:00,state,8840,410-841-3581,"207 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3078",,,
38.79738511,-76.98761257,26,65,Valderrama,26,Prince George's,"Valderrama, Kriselda",YEA,c,92611,Kriselda Valderrama,MDL000370,Kriselda,,26,026,26,md,67683,Democrat,kris.valderrama@house.state.md.us,MDL000370,MDL000598,MDL000370,TRUE,ec943537c14a4242b55adda77f16ae6d,,http://mgaleg.maryland.gov/2015RS/images/valderrama.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=valderrama&stab=01,us,8/27/2010 22:54:00,state,8723,410-841-3210,"205 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3525",,,
38.73374372,-76.98287373,26,66,Knotts,26,Prince George's,"Knotts, Tony",YEA,f,,Tony Knotts,MDL000619,Tony,,26,026,26,md,,Democrat,Tony.Knotts@house.state.md.us,MDL000619,,MDL000619,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/knotts01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=knotts01&stab=01,,1/14/2015 21:51:00,,,410-841-3212,"204 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",,,VoteKnotts
38.65820074,-76.83122938,27A,109,Proctor,27A,Charles & Prince George's,"Proctor, James E., Jr.",absent,c,92525,James E. Proctor Jr.,MDL000343,James,E,27A,27A,27,md,6217,Democrat,james.proctor@house.state.md.us,MDL000343,MDL000576,MDL000343,TRUE,808130be1b3b441dbbb1ff919b779489,,http://mgaleg.maryland.gov/2015RS/images/proctor.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=proctor&stab=01,us,8/27/2010 22:54:00,state,1493,410-841-3083,"121 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3459",Jr.,,
38.64489469,-76.6237898,27B,110,Jackson,27B,Calvert & Prince George's,"Jackson, Michael A.",Not voting,c,,Michael A. Jackson,MDL000621,Michael A.,,27B,27B,27,md,,Democrat,Michael.Jackson@house.state.md.us,MDL000621,,MDL000621,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/jackson01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=jackson01&stab=01,,1/14/2015 21:51:00,,,410-841-3103,"204 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",,,Michaelfor27B
38.51543893,-76.56704652,27C,111,Fisher,27C,Calvert,"Fisher, Mark N.",NAY,c,,Mark N. Fisher,MDL000654,Mark N.,,27C,27C,27,md,,Republican,rk.fisher@house.state.md.us,MDL000654,,MDL000654,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/fisher.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=fisher&stab=01,,1/14/2015 21:51:00,,,410-841-3231,"202 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3335",,,fisher4maryland
38.56519215,-77.0650934,28,67,Wilson,28,Charles,"Wilson, C. T.",Not voting,f,,C. T. Wilson,MDL000416,C. T.,,28,028,28,md,125914,Democrat,ct.wilson@house.state.md.us,MDL000416,MDL000608,MDL000416,TRUE,d629b73895494bd4920f918d3f36202f,,http://mgaleg.maryland.gov/2015RS/images/wilson.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=wilson&stab=01,us,1/14/2011 22:24:00,state,,410-841-3325,"422 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 410-841-3367 | 301-858-3367",,,votectwilson
38.50307863,-76.89771164,28,68,Jameson,28,Charles,"Jameson, Sally",YEA,f,92384,Sally Y. Jameson,MDL000301,Sally,Y,28,028,28,md,36479,Democrat,sally.jameson@house.state.md.us,MDL000301,MDL000537,MDL000301,TRUE,0f9d8a1e7cff45c192bb4522d09088cf,,http://mgaleg.maryland.gov/2015RS/images/jameson.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=jameson&stab=01,us,8/27/2010 22:54:00,state,5325,410-841-3337,"231 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 301-858-3277",,,SallyYJameson
38.46902384,-77.19749926,28,69,Patterson,28,Charles,"Patterson, Edith J.",YEA,f,,Edith J. Patterson,MDL000689,Edith J.,,28,028,28,md,,Democrat,Edith.Patterson@house.state.md.us,MDL000689,,MDL000689,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/patterson02.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=patterson02&stab=01,,1/14/2015 21:51:00,,,410-841-3247,"221 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",,,EdithPatterson
38.38635781,-76.71393252,29A,112,Morgan,29A,St. Mary's,"Morgan, Matthew",NAY,c,,"Morgan, Matthew",MDL000674,Matthew,,29A,29A,29,md,,Republican,Matt.Morgan@house.state.md.us,MDL000674,,MDL000674,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/morgan02.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=morgan02&stab=01,,1/14/2015 21:51:00,,,410-841-3170,"317 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",,,MattMorgan29A
38.23512613,-76.44202485,29B,113,Rey,29B,St. Mary's,"Rey, Deborah C.",NAY,c,,Deborah C. Rey,MDL000693,Deborah C.,,29B,29B,29,md,,Republican,Deborah.Rey@house.state.md.us,MDL000693,,MDL000693,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/rey01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=rey01&stab=01,,1/14/2015 21:51:00,,,410-841-3227,"319 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",,,
38.28571062,-76.58049415,29C,114,O'Donnell,29C,Calvert & St. Mary's,"O'Donnell, Anthony J.",NAY,c,92498,Anthony J. O'Donnell,MDL000339,Anthony,J,29C,29C,29,md,6204,Republican,nthony.odonnell@house.state.md.us,MDL000339,MDL000570,MDL000339,TRUE,2f469220066d4839b4854dc351a7893a,,http://mgaleg.maryland.gov/2015RS/images/odonnell.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=odonnell&stab=01,us,8/27/2010 22:54:00,state,1488,410-841-3314,"201 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 410-841-3534 | 301-858-3534",,,
38.95629545,-76.50339461,30A,115,McMillan,30A,Anne Arundel,"McMillan, Herb",NAY,f,,Herb McMillan,MDL000642,Herb,,30A,30A,30,md,,Republican,herb.mcmillan@house.state.md.us,MDL000642,,MDL000642,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/mcmillan.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=mcmillan&stab=01,,1/14/2015 21:51:00,,,410-841-3211,"164 House Office Building
 6 Bladen Street
 Annapolis, MD 21401
 Fax: 410-841--3386",,,herbmcmillan
38.98311433,-76.54446169,30A,116,Busch,30A,Anne Arundel,"Busch, Michael E.",,f,,Michael E. Busch,MDL000636,Michael E.,,30A,30A,30,md,,Democrat,chael.busch@house.state.md.us,MDL000636,,MDL000636,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/busch.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=busch&stab=01,,1/14/2015 21:51:00,,,410-841-3800,"H-101 State House
 State Circle
 Annapolis, MD 21401
 Fax: 410-841-3880 | 301-858-3880",,,SpeakerBusch
38.83105071,-76.59420951,30B,117,Howard,30B,Anne Arundel,"Howard, Seth A.",NAY,c,,Seth A. Howard,MDL000630,Seth A.,,30B,30B,30,md,,Republican,Seth.Howard@house.state.md.us,MDL000630,MDL000713,MDL000630,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/howard01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=howard01&stab=01,,1/14/2015 21:51:00,,,410-841-3439,"159 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",,,sethfordelegate
39.20699191,-76.60972645,31A,118,Carey,31A,Anne Arundel,"Carey, Ned",NAY,c,,Ned Carey,MDL000665,Ned,,31A,31A,31,md,,Democrat,Ned.Carey@house.state.md.us,MDL000665,,MDL000665,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/carey01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=carey01&stab=01,,1/14/2015 21:51:00,,,410-841-3047,"161 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",,,
39.162452,-76.56411833,31B,119,Simonaire,31B,Anne Arundel,"Simonaire, Meagan C.",NAY,f,,Meagan C. Simonaire,MDL000690,Meagan C.,,31B,31B,31,md,,Republican,Meagan.Simonaire@house.state.md.us,MDL000690,,MDL000690,TRUE,,,http://mgaleg.maryland.gov/2015RS/images/simonaire01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=simonaire01&stab=01,,1/14/2015 21:51:00,,,410-841-3206,"156 House Office Building
 6 Bladen Street
 Annapolis, MD 21401",,,
